Commodity,Date,Index Long,Index Short,Total OI,Price,Index Net,Nominal Net USD,Net Pct OI,Lot Size,Unit,Multiplier,GSCI Weight Pct,BCOM Weight Pct
COCOA,2023-06-06,63964,33166,408645,3045.0,30798,937799100.0,7.536614910252175,10,USD,10,1.0697,0.0
COCOA,2023-06-13,62777,33027,423179,3185.0,29750,947537500.0,7.030122005108949,10,USD,10,1.0697,0.0
COCOA,2023-06-20,65767,34168,442261,3131.0,31599,989364690.0,7.144875989517502,10,USD,10,1.0697,0.0
COCOA,2023-06-27,65993,32841,448855,3209.0,33152,1063847680.0,7.38590413385169,10,USD,10,1.0697,0.0
COCOA,2023-07-03,69323,33428,474518,3306.0,35895,1186688700.0,7.56451810047248,10,USD,10,1.0697,0.0
COCOA,2023-07-11,70029,34634,470448,3305.0,35395,1169804750.0,7.523679556507839,10,USD,10,1.0697,0.0
COCOA,2023-07-18,69491,33408,485826,3414.0,36083,1231873620.0,7.4271446978959546,10,USD,10,1.0697,0.0
COCOA,2023-07-25,68017,33398,499097,3470.0,34619,1201279300.0,6.9363270065738725,10,USD,10,1.0697,0.0
COCOA,2023-08-01,68210,33863,507457,3552.0,34347,1220005440.0,6.768455258278042,10,USD,10,1.0697,0.0
COCOA,2023-08-08,60485,33774,412778,3328.0,26711,888942080.0,6.471032855433187,10,USD,10,1.0697,0.0
COCOA,2023-08-15,59788,34331,402174,3340.0,25457,850263800.0,6.32984728003302,10,USD,10,1.0697,0.0
COCOA,2023-08-22,59102,34408,401849,3329.0,24694,822063260.0,6.1450943015908965,10,USD,10,1.0697,0.0
COCOA,2023-08-29,60758,33752,431329,3549.0,27006,958442940.0,6.261113906090246,10,USD,10,1.0697,0.0
COCOA,2023-09-05,60665,33396,434680,3595.0,27269,980320550.0,6.27335051072053,10,USD,10,1.0697,0.0
COCOA,2023-09-12,63869,25401,443495,3808.0,38468,1464861440.0,8.673829468201445,10,USD,10,1.0697,0.0
COCOA,2023-09-19,60637,22688,440791,3639.0,37949,1380964110.0,8.609295561842234,10,USD,10,1.0697,0.0
COCOA,2023-09-26,56660,20973,431863,3491.0,35687,1245833170.0,8.26350023039714,10,USD,10,1.0697,0.0
COCOA,2023-10-03,54846,20022,419539,3436.0,34824,1196552640.0,8.30053940158126,10,USD,10,1.0697,0.0
COCOA,2023-10-10,52307,18917,415245,3478.0,33390,1161304200.0,8.04103601488278,10,USD,10,1.0697,0.0
COCOA,2023-10-17,52888,18861,428707,3635.0,34027,1236881450.0,7.937122556897834,10,USD,10,1.0697,0.0
COCOA,2023-10-24,56522,19733,466832,3732.0,36789,1372965480.0,7.880565171196491,10,USD,10,1.0697,0.0
COCOA,2023-10-31,55727,17875,465679,3820.0,37852,1445946400.0,8.128345920687856,10,USD,10,1.0697,0.0
COCOA,2023-11-07,53892,17625,420974,3889.0,36267,1410423630.0,8.61502135523809,10,USD,10,1.0697,0.0
COCOA,2023-11-14,50919,18114,416317,3934.0,32805,1290548700.0,7.879812738850443,10,USD,10,1.0697,0.0
COCOA,2023-11-21,49193,17780,402379,4251.0,31413,1335366630.0,7.806818944328605,10,USD,10,1.0697,0.0
COCOA,2023-11-28,48410,16600,418391,4381.0,31810,1393596100.0,7.602936009617797,10,USD,10,1.0697,0.0
COCOA,2023-12-05,45140,17627,406152,4240.0,27513,1166551200.0,6.774064882113101,10,USD,10,1.0697,0.0
COCOA,2023-12-12,44285,16170,424305,4465.0,28115,1255334750.0,6.626129788713307,10,USD,10,1.0697,0.0
COCOA,2023-12-19,43293,14770,432306,4302.0,28523,1227059460.0,6.5978728030607945,10,USD,10,1.0697,0.0
COCOA,2023-12-26,42895,14333,443406,4296.0,28562,1227023520.0,6.441500566072629,10,USD,10,1.0697,0.0
COCOA,2024-01-02,44021,15918,455299,4286.0,28103,1204494580.0,6.17242734993927,10,USD,10,1.2683,0.0
COCOA,2024-01-09,44245,17698,455103,4150.0,26547,1101700500.0,5.833185015260281,10,USD,10,1.2683,0.0
COCOA,2024-01-16,46161,18276,476440,4439.0,27885,1237815150.0,5.852783141633784,10,USD,10,1.2683,0.0
COCOA,2024-01-23,47134,19077,492495,4668.0,28057,1309700760.0,5.6969106285343,10,USD,10,1.2683,0.0
COCOA,2024-01-30,45761,18196,494203,4800.0,27565,1323120000.0,5.577667476725151,10,USD,10,1.2683,0.0
COCOA,2024-02-06,41626,16443,455688,5236.0,25183,1318581880.0,5.526368919084988,10,USD,10,1.2683,0.0
COCOA,2024-02-13,37074,15192,424748,5995.0,21882,1311825900.0,5.151760573328185,10,USD,10,1.2683,0.0
COCOA,2024-02-20,35250,14401,407268,6039.0,20849,1259071110.0,5.119233526817722,10,USD,10,1.2683,0.0
COCOA,2024-02-27,34799,14058,396177,6743.0,20741,1398565630.0,5.235286248318302,10,USD,10,1.2683,0.0
COCOA,2024-03-05,35092,13193,369829,7000.0,21899,1532930000.0,5.921385288876751,10,USD,10,1.2683,0.0
COCOA,2024-03-12,33788,12271,374405,7974.0,21517,1715765580.0,5.746985216543583,10,USD,10,1.2683,0.0
COCOA,2024-03-19,32108,11692,382910,8080.0,20416,1649612800.0,5.331801206549842,10,USD,10,1.2683,0.0
COCOA,2024-03-26,33450,11759,383874,9624.0,21691,2087541840.0,5.650552004042994,10,USD,10,1.2683,0.0
COCOA,2024-04-02,32274,11607,335236,9855.0,20667,2036732850.0,6.164910689782721,10,USD,10,1.2683,0.0
COCOA,2024-04-09,29026,9382,296777,10211.0,19644,2005848840.0,6.619111319273394,10,USD,10,1.2683,0.0
COCOA,2024-04-16,30225,10669,286000,10038.0,19556,1963031280.0,6.837762237762238,10,USD,10,1.2683,0.0
COCOA,2024-04-23,30697,11660,287967,10531.0,19037,2004786470.0,6.61082693503075,10,USD,10,1.2683,0.0
COCOA,2024-04-30,29086,12139,268254,10050.0,16947,1703173500.0,6.317519962423673,10,USD,10,1.2683,0.0
COCOA,2024-05-07,28567,14020,261708,8570.0,14547,1246677900.0,5.55848502911642,10,USD,10,1.2683,0.0
COCOA,2024-05-14,28209,13408,253271,9000.0,14801,1332090000.0,5.84393791630309,10,USD,10,1.2683,0.0
COCOA,2024-05-21,27752,12464,246433,7318.0,15288,1118775840.0,6.203714599911538,10,USD,10,1.2683,0.0
COCOA,2024-05-28,33005,15927,271237,8611.0,17078,1470586580.0,6.296338626367347,10,USD,10,1.2683,0.0
COCOA,2024-06-04,34987,17302,281380,9400.0,17685,1662390000.0,6.28509488947331,10,USD,10,1.2683,0.0
COCOA,2024-06-11,33626,16104,237463,9997.0,17522,1751674340.0,7.378833755153434,10,USD,10,1.2683,0.0
COCOA,2024-06-18,32698,15368,236770,9914.0,17330,1718096200.0,7.319339443341639,10,USD,10,1.2683,0.0
COCOA,2024-06-25,30459,13010,220653,8015.0,17449,1398537350.0,7.907891576366512,10,USD,10,1.2683,0.0
COCOA,2024-07-02,31596,14649,226827,7497.0,16947,1270516590.0,7.471332777843907,10,USD,10,1.2683,0.0
COCOA,2024-07-09,31904,14874,230014,8430.0,17030,1435629000.0,7.403897154086272,10,USD,10,1.2683,0.0
COCOA,2024-07-16,31096,13406,225398,7766.0,17690,1373805400.0,7.8483393818933616,10,USD,10,1.2683,0.0
COCOA,2024-07-23,30871,15784,227773,8318.0,15087,1254936660.0,6.6236999117542465,10,USD,10,1.2683,0.0
COCOA,2024-07-30,29761,14911,222610,8139.0,14850,1208641500.0,6.670859350433493,10,USD,10,1.2683,0.0
COCOA,2024-08-06,28605,14456,192544,8285.0,14149,1172244650.0,7.348450224364302,10,USD,10,1.2683,0.0
COCOA,2024-08-13,28584,13931,187537,8997.0,14653,1318330410.0,7.813391490745826,10,USD,10,1.2683,0.0
COCOA,2024-08-20,29770,14841,185389,9486.0,14929,1416164940.0,8.052797091521072,10,USD,10,1.2683,0.0
COCOA,2024-08-27,31266,15241,193370,9802.0,16025,1570770500.0,8.287221389046904,10,USD,10,1.2683,0.0
COCOA,2024-09-03,29832,14449,187463,9730.0,15383,1496765900.0,8.205885961496403,10,USD,10,1.2683,0.0
COCOA,2024-09-10,28624,13794,185941,9726.0,14830,1442365800.0,7.975648189479459,10,USD,10,1.2683,0.0
COCOA,2024-09-17,30808,13496,195612,7637.0,17312,1322117440.0,8.850172791035314,10,USD,10,1.2683,0.0
COCOA,2024-09-24,31155,12340,199499,7874.0,18815,1481493100.0,9.431124968044953,10,USD,10,1.2683,0.0
COCOA,2024-10-01,30391,10941,200652,7093.0,19450,1379588500.0,9.693399517572713,10,USD,10,1.2683,0.0
COCOA,2024-10-08,29486,10156,186801,7093.0,19330,1371076900.0,10.347910343092382,10,USD,10,1.2683,0.0
COCOA,2024-10-15,29840,9886,194838,8003.0,19954,1596918620.0,10.241328693581334,10,USD,10,1.2683,0.0
COCOA,2024-10-22,29265,8749,188567,7180.0,20516,1473048800.0,10.879952483732573,10,USD,10,1.2683,0.0
COCOA,2024-10-29,28521,9176,180966,7231.0,19345,1398836950.0,10.689853342616845,10,USD,10,1.2683,0.0
COCOA,2024-11-05,28282,8407,156572,7223.0,19875,1435571250.0,12.69384053342871,10,USD,10,1.2683,0.0
COCOA,2024-11-12,27453,7920,161633,7924.0,19533,1547794920.0,12.08478466649756,10,USD,10,1.2683,0.0
COCOA,2024-11-19,26137,11076,181052,8575.0,15061,1291480750.0,8.318604599783487,10,USD,10,1.2683,0.0
COCOA,2024-11-26,24998,9887,185770,8964.0,15111,1354550040.0,8.134252032082683,10,USD,10,1.2683,0.0
COCOA,2024-12-03,23843,9055,181889,9624.0,14788,1423197120.0,8.130233274139723,10,USD,10,1.2683,0.0
COCOA,2024-12-10,22501,8076,183179,10350.0,14425,1492987500.0,7.874810977240841,10,USD,10,1.2683,0.0
COCOA,2024-12-17,22681,8276,182864,11933.0,14405,1718948650.0,7.877438971038586,10,USD,10,1.2683,0.0
COCOA,2024-12-24,21184,8488,179639,11845.0,12696,1503841200.0,7.067507612489493,10,USD,10,1.2683,0.0
COCOA,2024-12-31,20301,8270,179573,11545.0,12031,1388978950.0,6.699782261253083,10,USD,10,1.2683,0.0
COCOA,2025-01-07,20898,8322,178592,11223.0,12576,1411404480.0,7.04174879053933,10,USD,10,3.1541,0.0
COCOA,2025-01-14,21570,8085,174637,10929.0,13485,1473775650.0,7.7217313627696305,10,USD,10,3.1541,0.0
COCOA,2025-01-21,22478,7732,175201,11540.0,14746,1701688400.0,8.416618626606013,10,USD,10,3.1541,0.0
COCOA,2025-01-28,22222,7726,173579,11404.0,14496,1653123840.0,8.351240645469787,10,USD,10,3.1541,0.0
COCOA,2025-02-04,21966,7754,175975,10839.0,14212,1540438680.0,8.07614717999716,10,USD,10,3.1541,0.0
COCOA,2025-02-11,20045,7791,150791,10111.0,12254,1239001940.0,8.126479697064148,10,USD,10,3.1541,0.0
COCOA,2025-02-18,20815,8086,146734,10312.0,12729,1312614480.0,8.674881077323594,10,USD,10,3.1541,0.0
COCOA,2025-02-25,18895,8769,141263,8390.0,10126,849571400.0,7.168189830316502,10,USD,10,3.1541,0.0
COCOA,2025-03-04,17157,11479,133991,8390.0,5678,476384200.0,4.2375980476300645,10,USD,10,3.1541,0.0
COCOA,2025-03-11,16662,11507,136425,8415.0,5155,433793250.0,3.7786329485065053,10,USD,10,3.1541,0.0
COCOA,2025-03-18,16125,12341,137103,8054.0,3784,304763360.0,2.759968782594108,10,USD,10,3.1541,0.0
COCOA,2025-03-25,15045,12027,135985,8043.0,3018,242737740.0,2.219362429679744,10,USD,10,3.1541,0.0
COCOA,2025-04-01,16509,13338,142253,8327.0,3171,264049170.0,2.229126977989919,10,USD,10,3.1541,0.0
COCOA,2025-04-08,16569,10773,122292,7766.0,5796,450117360.0,4.739476008242567,10,USD,10,3.1541,0.0
COCOA,2025-04-15,15591,9569,116339,7991.0,6022,481218020.0,5.176252159636923,10,USD,10,3.1541,0.0
COCOA,2025-04-22,16589,9754,115443,9252.0,6835,632374200.0,5.920670807238205,10,USD,10,3.1541,0.0
COCOA,2025-04-29,17128,9272,117634,9343.0,7856,733986080.0,6.678341295883842,10,USD,10,3.1541,0.0
COCOA,2025-05-06,17775,9281,117735,9157.0,8494,777795580.0,7.2145071559009635,10,USD,10,3.1541,0.0
COCOA,2025-05-13,17657,9284,126282,9689.0,8373,811259970.0,6.630398631633962,10,USD,10,3.1541,0.0
COCOA,2025-05-20,18325,10006,138774,10911.0,8319,907686090.0,5.994638765186562,10,USD,10,3.1541,0.0
COCOA,2025-05-27,18473,10355,133059,9801.0,8118,795645180.0,6.101052916375442,10,USD,10,3.1541,0.0
COCOA,2025-06-03,19118,10144,131020,9769.0,8974,876670060.0,6.849335979239811,10,USD,10,3.1541,0.0
COCOA,2025-06-10,19584,9166,130445,9573.0,10418,997315140.0,7.986507723561655,10,USD,10,3.1541,0.0
COCOA,2025-06-17,18943,8900,107662,9949.0,10043,999178070.0,9.328268098307667,10,USD,10,3.1541,0.0
COCOA,2025-06-24,19395,8141,108490,9410.0,11254,1059001400.0,10.373306295511107,10,USD,10,3.1541,0.0
COCOA,2025-07-01,20398,8413,111207,9165.0,11985,1098425250.0,10.777199277023929,10,USD,10,3.1541,0.0
COCOA,2025-07-08,20312,9177,115892,9080.0,11135,1011058000.0,9.608083387981914,10,USD,10,3.1541,0.0
COCOA,2025-07-15,20187,9732,119006,7349.0,10455,768337950.0,8.785271330857269,10,USD,10,3.1541,0.0
COCOA,2025-07-22,20505,5323,114895,8129.0,15182,1234144780.0,13.213803907915922,10,USD,10,3.1541,0.0
COCOA,2025-07-29,23763,5831,116109,8344.0,17932,1496246080.0,15.444108553169865,10,USD,10,3.1541,0.0
COCOA,2025-08-05,22628,5291,116323,8400.0,17337,1456308000.0,14.904189197321251,10,USD,10,3.1541,0.0
COCOA,2025-08-12,21591,4732,115185,8722.0,16859,1470441980.0,14.636454399444371,10,USD,10,3.1541,0.0
COCOA,2025-08-19,23165,5466,109516,8015.0,17699,1418574850.0,16.161108879067896,10,USD,10,3.1541,0.0
COCOA,2025-08-26,24546,6762,107225,7610.0,17784,1353362400.0,16.585684308696667,10,USD,10,3.1541,0.0
COCOA,2025-09-02,24517,7262,108081,7610.0,17255,1313105500.0,15.964878193206946,10,USD,10,3.1541,0.0
COCOA,2025-09-09,25495,7885,111777,7610.0,17610,1340121000.0,15.754582785367294,10,USD,10,3.1541,0.0
COCOA,2025-09-16,25851,8236,114583,7364.0,17615,1297168600.0,15.373135630940018,10,USD,10,3.1541,0.0
COCOA,2025-09-23,24879,9859,122853,7003.0,15020,1051850600.0,12.225993667228312,10,USD,10,3.1541,0.0
COCOA,2025-09-30,26198,11528,134587,6707.0,14670,983916900.0,10.900012631234816,10,USD,10,3.1541,0.0
COCOA,2025-10-07,30511,14117,150788,6146.0,16394,1007575240.0,10.872217948377855,10,USD,10,3.1541,0.0
COCOA,2025-10-14,30199,14150,152160,5884.0,16049,944323160.0,10.547450052576234,10,USD,10,3.1541,0.0
COCOA,2025-10-21,30536,13880,155730,5944.0,16656,990032640.0,10.695434405702176,10,USD,10,3.1541,0.0
COCOA,2025-10-28,30035,12986,157367,6005.0,17049,1023792450.0,10.833910540329295,10,USD,10,3.1541,0.0
COCOA,2025-11-04,29532,13618,157289,6586.0,15914,1048096040.0,10.117681465328154,10,USD,10,3.1541,0.0
COCOA,2025-11-10,27403,12761,155124,6088.0,14642,891404960.0,9.438900492509218,10,USD,10,3.1541,0.0
COCOA,2025-11-18,23555,11354,147561,5238.0,12201,639088380.0,8.268444914306626,10,USD,10,3.1541,0.0
COCOA,2025-11-25,23316,12678,155286,5068.0,10638,539133840.0,6.850585371508055,10,USD,10,3.1541,0.0
COCOA,2025-12-02,22577,12403,154270,5500.0,10174,559570000.0,6.594930965190899,10,USD,10,3.1541,0.0
COCOA,2025-12-09,22633,11893,156575,5754.0,10740,617979600.0,6.85933258821651,10,USD,10,3.1541,0.0
COCOA,2025-12-16,22480,11249,153399,5998.0,11231,673635380.0,7.321429735526307,10,USD,10,3.1541,0.0
COCOA,2025-12-23,21720,11407,157724,5943.0,10313,612901590.0,6.5386371129314504,10,USD,10,3.1541,0.0
COCOA,2025-12-30,22885,10527,158522,6089.0,12358,752478620.0,7.795763364075649,10,USD,10,3.1541,0.0
COCOA,2026-01-06,24045,10804,162817,5989.0,13241,793003490.0,8.132443172396004,10,USD,10,4.1769,4.7657
COCOA,2026-01-13,38697,11045,176859,5213.0,27652,1441498760.0,15.635053913004143,10,USD,10,4.1769,4.7657
COCOA,2026-01-20,46195,13227,199088,4653.0,32968,1534001040.0,16.559511371855663,10,USD,10,4.1769,4.7657
COCOA,2026-01-27,48409,13828,214424,4420.0,34581,1528480200.0,16.12739245606835,10,USD,10,4.1769,4.7657
COCOA,2026-02-03,52317,14264,229531,4265.0,38053,1622960450.0,16.57858851309845,10,USD,10,4.1769,4.7657
COCOA,2026-02-10,50207,13093,239572,3778.0,37114,1402166920.0,15.491793698762793,10,USD,10,4.1769,4.7657
COCOA,2026-02-17,46751,10692,215270,3415.0,36059,1231414850.0,16.750592279463,10,USD,10,4.1769,4.7657
COCOA,2026-02-24,47913,11934,241934,3027.0,35979,1089084330.0,14.871411211322098,10,USD,10,4.1769,4.7657
COCOA,2026-03-03,50564,12831,255382,2941.0,37733,1109727530.0,14.775121191000148,10,USD,10,4.1769,4.7657
COCOA,2026-03-10,49834,10219,254334,3360.0,39615,1331064000.0,15.575974899148365,10,USD,10,4.1769,4.7657
COCOA,2026-03-17,50407,10087,246189,3325.0,40320,1340640000.0,16.377661065279113,10,USD,10,4.1769,4.7657
COCOA,2026-03-24,51565,12428,251484,3233.0,39137,1265299210.0,15.562421466176774,10,USD,10,4.1769,4.7657
COCOA,2026-03-31,53192,14727,259317,3271.0,38465,1258190150.0,14.833196435251065,10,USD,10,4.1769,4.7657
COCOA,2026-04-07,54345,15339,263756,3001.0,39006,1170570060.0,14.788668314654455,10,USD,10,4.1769,4.7657
COCOA,2026-04-14,53622,12045,234377,3540.0,41577,1471825800.0,17.739368624054407,10,USD,10,4.1769,4.7657
COCOA,2026-04-21,53457,14756,234039,3217.0,38701,1245011170.0,16.53613286674443,10,USD,10,4.1769,4.7657
COCOA,2026-04-28,53961,15332,237661,3244.0,38629,1253124760.0,16.2538237237073,10,USD,10,4.1769,4.7657
COCOA,2026-05-05,55272,16913,253222,4225.0,38359,1620667750.0,15.148367835338162,10,USD,10,4.1769,4.7657
COCOA,2026-05-12,53296,14877,251422,4467.0,38419,1716176730.0,15.280683472408937,10,USD,10,4.1769,4.7657
COCOA,2026-05-19,55357,15356,246811,3909.0,40001,1563639090.0,16.207138255588287,10,USD,10,4.1769,4.7657
COCOA,2026-05-26,57409,16421,258176,4152.0,40988,1701821760.0,15.875991571641052,10,USD,10,4.1769,4.7657
COCOA,2026-06-02,56419,16725,262323,4074.0,39694,1617133560.0,15.131726916816291,10,USD,10,4.1769,4.7657
COCOA,2026-06-09,54332,16042,259304,3808.0,38290,1458083200.0,14.766451732329621,10,USD,10,4.1769,4.7657
COCOA,2026-06-16,51930,15834,235318,4136.0,36096,1492930560.0,15.339243066828717,10,USD,10,4.1769,4.7657
COCOA,2026-06-23,51941,15285,231281,4581.0,36656,1679211360.0,15.849118604641108,10,USD,10,4.1769,4.7657
COCOA,2026-06-30,51300,14108,243087,4800.0,37192,1785216000.0,15.299872062265774,10,USD,10,4.1769,4.7657
COCOA,2026-07-07,50320,13757,267273,5058.0,36563,1849356540.0,13.680020054401304,10,USD,10,4.1769,4.7657
COCOA,2026-07-14,49163,15422,272953,5610.0,33741,1892870100.0,12.361468824303085,10,USD,10,4.1769,4.7657
COCOA,2026-07-21,50341,19626,269255,5606.0,30715,1721882900.0,11.4074019052571,10,USD,10,4.1769,4.7657
COCOA,2026-07-28,50157,20509,262836,5206.0,29648,1543474880.0,11.280037742166217,10,USD,10,4.1769,4.7657
COCOA,2026-08-04,50208,21574,277024,6089.0,28634,1743524260.0,10.336288552616379,10,USD,10,4.1769,4.7657
COCOA,2026-08-11,48551,19612,258272,5527.0,28939,1599458530.0,11.204853797546772,10,USD,10,4.1769,4.7657
COCOA,2026-08-18,48759,19423,229991,5920.0,29336,1736691200.0,12.75528172841546,10,USD,10,4.1769,4.7657
COCOA,2026-08-25,49324,20362,228066,5819.0,28962,1685298780.0,12.698955565494199,10,USD,10,4.1769,4.7657
COFFEE,2016-01-05,31559,4591,203823,125.2,26968,1266147600.0,13.231087757515098,37500,USc,375,3.9811,6.4677
COFFEE,2016-01-12,33944,5513,227878,116.5,28431,1242079312.5,12.476412817384741,37500,USc,375,3.9811,6.4677
COFFEE,2016-01-19,35664,5973,238170,117.45,29691,1307702981.25,12.466305580047866,37500,USc,375,3.9811,6.4677
COFFEE,2016-01-26,36187,6292,242648,118.4,29895,1327338000.0,12.32031584847186,37500,USc,375,3.9811,6.4677
COFFEE,2016-02-02,37223,6405,240553,121.25,30818,1401255937.5,12.811313930817741,37500,USc,375,3.9811,6.4677
COFFEE,2016-02-09,37360,7046,238285,116.85,30314,1328321587.5,12.721740772604234,37500,USc,375,3.9811,6.4677
COFFEE,2016-02-16,37511,4257,218216,116.9,33254,1457772225.0,15.239029218755729,37500,USc,375,3.9811,6.4677
COFFEE,2016-02-23,36453,3371,213875,119.35,33082,1480626262.5,15.467913500876682,37500,USc,375,3.9811,6.4677
COFFEE,2016-03-01,36291,3575,231456,115.0,32716,1410877500.0,14.134867966265727,37500,USc,375,3.9811,6.4677
COFFEE,2016-03-08,36216,3678,236324,121.65,32538,1484342887.5,13.768385775460809,37500,USc,375,3.9811,6.4677
COFFEE,2016-03-15,36537,3470,236448,125.5,33067,1556215687.5,13.984893084314521,37500,USc,375,3.9811,6.4677
COFFEE,2016-03-22,37804,4790,254701,136.7,33014,1692380175.0,12.96186508886891,37500,USc,375,3.9811,6.4677
COFFEE,2016-03-29,37904,5201,250158,129.7,32703,1590592162.4999998,13.07293790324515,37500,USc,375,3.9811,6.4677
COFFEE,2016-04-05,38576,4375,247318,123.1,34201,1578803662.4999998,13.828754882378153,37500,USc,375,3.9811,6.4677
COFFEE,2016-04-12,37949,3485,233874,126.05,34464,1629070200.0,14.73613997280587,37500,USc,375,3.9811,6.4677
COFFEE,2016-04-19,37366,3759,227310,127.75,33607,1609985343.75,14.78465531652809,37500,USc,375,3.9811,6.4677
COFFEE,2016-04-26,38524,4561,221075,125.65,33963,1600294106.25,15.362659730860567,37500,USc,375,3.9811,6.4677
COFFEE,2016-05-03,37375,4795,237502,119.9,32580,1464878250.0,13.717779218701317,37500,USc,375,3.9811,6.4677
COFFEE,2016-05-10,38140,4867,238412,128.8,33273,1607085900.0000002,13.956092814120094,37500,USc,375,3.9811,6.4677
COFFEE,2016-05-17,38240,5469,237114,132.7,32771,1630766887.4999998,13.820778191081084,37500,USc,375,3.9811,6.4677
COFFEE,2016-05-24,38065,6245,231392,123.85,31820,1477840125.0,13.751555801410593,37500,USc,375,3.9811,6.4677
COFFEE,2016-05-31,40204,8980,244037,123.5,31224,1446061500.0,12.794781119256507,37500,USc,375,3.9811,6.4677
COFFEE,2016-06-07,37154,4505,241218,133.75,32649,1637551406.25,13.535059572668706,37500,USc,375,3.9811,6.4677
COFFEE,2016-06-14,35928,3207,226804,137.3,32721,1684722487.5000002,14.426994232905946,37500,USc,375,3.9811,6.4677
COFFEE,2016-06-21,35204,1831,222253,141.5,33373,1770854812.5,15.015770315811261,37500,USc,375,3.9811,6.4677
COFFEE,2016-06-28,35056,2012,218830,140.85,33044,1745342774.9999998,15.100306173742176,37500,USc,375,3.9811,6.4677
COFFEE,2016-07-05,36553,1926,228420,145.7,34627,1891932712.4999998,15.159355573067156,37500,USc,375,3.9811,6.4677
COFFEE,2016-07-12,36107,1934,229321,147.5,34173,1890194062.5,14.901818847815942,37500,USc,375,3.9811,6.4677
COFFEE,2016-07-19,35937,2926,238381,147.0,33011,1819731375.0,13.847999630843061,37500,USc,375,3.9811,6.4677
COFFEE,2016-07-26,36105,3494,232572,144.6,32611,1768331474.9999998,14.021894295100012,37500,USc,375,3.9811,6.4677
COFFEE,2016-08-02,36791,4102,236998,144.45,32689,1770722268.75,13.792943400366248,37500,USc,375,3.9811,6.4677
COFFEE,2016-08-09,36577,3277,230633,144.5,33300,1804443750.0,14.438523541730802,37500,USc,375,3.9811,6.4677
COFFEE,2016-08-16,37260,2520,201626,140.55,34740,1831015125.0,17.229920744348448,37500,USc,375,3.9811,6.4677
COFFEE,2016-08-23,37307,1224,197230,147.35,36083,1993811268.75,18.294884145413985,37500,USc,375,3.9811,6.4677
COFFEE,2016-08-30,40959,1488,198454,145.85,39471,2158817006.25,19.889243854999144,37500,USc,375,3.9811,6.4677
COFFEE,2016-09-06,42164,1959,215377,153.5,40205,2314300312.5,18.667267164089015,37500,USc,375,3.9811,6.4677
COFFEE,2016-09-13,41572,1406,211508,148.8,40166,2241262800.0000005,18.990298239310096,37500,USc,375,3.9811,6.4677
COFFEE,2016-09-20,41164,1361,221337,157.0,39803,2343401625.0,17.982985221630365,37500,USc,375,3.9811,6.4677
COFFEE,2016-09-27,41048,2926,225155,156.8,38122,2241573600.0,16.93144722524483,37500,USc,375,3.9811,6.4677
COFFEE,2016-10-04,40872,2616,222978,150.9,38256,2164811400.0,17.156849554664586,37500,USc,375,3.9811,6.4677
COFFEE,2016-10-11,42295,3920,224681,154.35,38375,2221192968.75,17.07977087515188,37500,USc,375,3.9811,6.4677
COFFEE,2016-10-18,44005,5021,233858,161.8,38984,2365354200.0,16.669945009364657,37500,USc,375,3.9811,6.4677
COFFEE,2016-10-25,44177,5388,252986,167.45,38789,2435706768.75,15.332468990378914,37500,USc,375,3.9811,6.4677
COFFEE,2016-11-01,46032,5145,265143,164.8,40887,2526816600.0,15.42073522589697,37500,USc,375,3.9811,6.4677
COFFEE,2016-11-08,46455,4939,279072,171.75,41516,2673889875.0,14.876447655085427,37500,USc,375,3.9811,6.4677
COFFEE,2016-11-15,46104,4575,232722,164.85,41529,2567270868.75,17.844896485936008,37500,USc,375,3.9811,6.4677
COFFEE,2016-11-22,44978,3833,219703,161.4,41145,2490301125.0,18.727554926423398,37500,USc,375,3.9811,6.4677
COFFEE,2016-11-29,44637,3999,217890,152.7,40638,2327033475.0,18.650695304970398,37500,USc,375,3.9811,6.4677
COFFEE,2016-12-06,43075,4496,223980,142.25,38579,2057948531.25,17.22430574158407,37500,USc,375,3.9811,6.4677
COFFEE,2016-12-13,40154,4415,214889,142.9,35739,1915163662.5000002,16.631377129587836,37500,USc,375,3.9811,6.4677
COFFEE,2016-12-20,40954,5043,218739,145.75,35911,1962760593.75,16.417282697644225,37500,USc,375,3.9811,6.4677
COFFEE,2016-12-27,40778,5703,225314,137.0,35075,1801978125.0,15.567164046619384,37500,USc,375,3.9811,6.4677
COFFEE,2017-01-03,39379,5950,229982,139.9,33429,1753768912.5000002,14.535485385812802,37500,USc,375,3.9811,6.4677
COFFEE,2017-01-10,39962,5778,221799,149.6,34184,1917722399.9999998,15.412152444330227,37500,USc,375,3.9811,6.4677
COFFEE,2017-01-17,39458,4740,210926,152.3,34718,1982831775.0000002,16.459801067673023,37500,USc,375,3.9811,6.4677
COFFEE,2017-01-24,41927,6868,212781,154.6,35059,2032545524.9999998,16.476565106846948,37500,USc,375,3.9811,6.4677
COFFEE,2017-01-31,43614,7483,216814,152.0,36131,2059467000.0,16.664514284132945,37500,USc,375,3.9811,6.4677
COFFEE,2017-02-07,42825,7401,215740,145.15,35424,1928172600.0000002,16.419764531380366,37500,USc,375,3.9811,6.4677
COFFEE,2017-02-14,42352,6144,197783,145.8,36208,1979672400.0000002,18.30693234504482,37500,USc,375,3.9811,6.4677
COFFEE,2017-02-21,42174,8682,199637,151.85,33492,1907160075.0,16.77644925539855,37500,USc,375,3.9811,6.4677
